Title,Date,User,Body,Rating 
It's v/ good,11/11/2015,Youngfieldmouse,I love to listen to this podcasts w/ my sister bc I learn a lot & I enjoy learning about my Hispanic culture,5
Gracias!,11/13/2015,elfia81,I look forward every week to this podcast. Gracias for putting Raza in the forefront.,5
Great storytelling and reporting,11/16/2015,Plurlife143,This podcast is a staple of my weekly listening and I value all of the stories I hear and am informed by. Hearing the perspective of a multitude of folks enriches my life. Definitely recommend this podcast,5
An informative perspective,10/11/2015,A brown listener,"I appreciate how ahead of the curve this podcast/radio show is in the stories it tells and issues it covers. This show helps you learn about music, tv, film, celebrations, politics and other things produced by and affecting Latino communities.",5
Great Popcast,10/12/2015,Emmanuel E.,A great show to listen too. 😄🇩🇴,5
great!,10/13/2015,Soph10029,Love it!,5
Awesome,10/13/2015,AnnC+GraceB,Appreciate the range of views. I have learned so much and have enjoyed each episode. No se vayas!,5
Nuestro Favorito Programa,10/14/2015,Chris & Karla,"We love Latino USA! Every Friday after school, we play the podcast and are empowered by the work of Latino USA to inform us on a wide range of issues affecting Latinos. We especially love how the immigrant narrative is uplifted & the music that makes us feel at home. Adelante!",5
Excellent!,10/14/2015,roberto ruben,Latino USA is my go-to during my 6 hour drives from miami to gainesville and back several times a year. I catch up on several episodes at once and this program never disappoints! It's so well constructed and executed and always keeps my attention. The last piece I heard was the interview with Selenis Leyva (Gloria from OITNB) which had me on the verge of tears. Excellent radio programming!!!,5
Amazing Podcast,10/14/2015,Alfredo Glove,"This is a great podcast. It's relevant and dynamic. As a Latina/o listener I can't remember the last time I crossed a show that so effortlessly bring together the heterogeneity of the Latin@ experience in the U.S. The themes are fantastic and timely, easily keeping you engaged throughout the show. I feel Latino USA is setting the foundation for what other radio/online news outlets will look towards in thinking about how to cover and cater to Latina/os in the future.",5
AN ABSOLUTE MUST LISTEN!,10/15/2015,ThePodCastLatino,"I could go on and on about how INCREDIBLE this podcast IS but I'll keep it sweet and simple: LISTEN TO THIS PODCAST. It doesn't matter what your nationality or background is this is an exceptionally produced, awesomely documented, incredibly fascinating and beautifully well put podcast. Yes, it will undoubtedly strike a stronger chord w you if you're Latino or have a Latino background. But this podcast should be listened to by EVERYONE. ""Informative"" still feels like an understatement. This show is Pulitzer Prize worthy. Everyone involved should be beyond proud of the work they do for each and every episode. I hope this podcast reaches #1 on the charts and stays there for a ridiculous amount of time. Please give this podcast a listen (you'll get hooked) and support NPR & Latino USA.",5
Eye-opening,10/16/2015,JLNeem,"I'm an Asian-American and my fiancé is Puerto Rican. I learned Spanish but still felt a disconnect between my own heritage and his. Latino USA has been eye-opening and although we have distinct differences between our own cultures, we realized that there are many similarities. I hope to help our future children be comfortable with both cultures and Latino USA will definitely be an integral part of that.",5
It makes me feel closer to my roots,10/16/2015,Eir93,"As a third generation latina in the united states, I'm losing my roots, but Latino USA helps me stay connected. This podcast tells the important stories you won't hear anywhere else, and we need to help keep this representation up",5
Thank you.,10/17/2015,Allaboutcrossfit,Thank you for giving us a voice.,5
Excellent!,10/18/2015,LeahFDC,I love this podcast even though I am not Latina. The stories are compelling and personal. One of my favorites and definitely recommend to all!,5
Join in!,10/19/2015,ValR19,sharing the stories that needed to be shared!,5
Me encanta,10/21/2015,Longtime Apple Fan Girl,"Sadly, this show isn’t in the lineup for my local NPR affiliate. So, I subscribe to it via iTunes and listen to it at my convenience, rarely missing an episode.",5
Amazing!!!,10/22/2015,Clauasen17,"This podcast is outstanding, you can see the passion of the people responsible for this show.",5
Living the American Dream in Kuwait,10/22/2015,البوريقي,"I am a Puerto Rican who lived a long time in the US and even served in the US Military. My family moved to the US to live the so called ""American Dream"" when I was 6 months old. To be completely honest we never saw that dream come fruition. It took my father taking a job here in Kuwait and then me following him to be able to live that dream. Here after a couple of years of working and saving money I opened the first Puerto Rican restaurant in the Middle East. It has not been easy but definitely easier and better than when we lived in the US. Atleast in Kuwait being Latino is not considered a bad thing.",5
