Title,Date,User,Body,Rating 
"Thanks, Code Switch!",06/13/2017,ambolm,"I love this podcast! So much of what I know (or think I know) about race comes from white people. This podcast has given me the opportunity to learn about issues affecting people of color, from people of color. My opinions have been challenged in so many ways since starting this podcast, and it's allowed me to view issues from a different perspective. I highly recommend it!",5
Quickly became a fan,06/14/2017,Weems,"Found this one when looking for interesting conversations about Get Out. Since then, I've gone through the back catalog and remain subscribed. Great pieces on so many aspects of cultural and racial conversations--multi-racial identity, the explanatory comma, the wider meanings of the US flag. Thanks to this whole crew who makes such an engaging, thoughtful and vital contribution to the world.",5
This show keeps getting better and better.,06/15/2017,Motttt,Really coming into its own. A great episode to start with is Gene Demby's interview with Moonlight director Barry Jenkins.,5
multi-faceted,06/15/2017,L_inmotion,"I really love this podcast. It's interesting that because the first episode was about whiteness, a lot of the reviews have focused on that- especially the negative ones. I have found in subsequent episodes rich conversations about multiple aspects of race and how it intersects with other experiences. I have found reflections of my own multiracial experience that are hard to come by in the media. I have even enjoyed the discussions about pop culture, like television shows, which I sometimes get bored with.",5
Interesting and entertaining show,06/16/2017,Artistanal,Code switch chooses really interesting and engaging stories to dig into. The follow up on those stories has the team talking to informative and often entertaining people who are either experts on the topic or have first hand experience. The production of the show is great and overall I would recommend it strongly.,5
Thought Provoking Content,06/16/2017,Emerald H.,This podcast touches on significant concerns in today's society. Worth a listen.,5
Good stuff,06/19/2017,jkroro,Important voices and perspectives. Thanks.,5
Of course it's hard to listen to sometimes...,06/22/2017,Chef LizzyO,"Race is one of the most difficult conversations to have, but also necessary. Sorry white people (of which I am one), race is still an issue in the US and open discussion is essential.",5
Exactly what I need,06/23/2017,BlackHeartHawk,"Words are suddenly failing me, but this podcast is invaluable to me and important for all people who are trying to understand the implications of race in the United States.",5
Strong effort,06/27/2017,CecilFarker,"Excellent, even in its imperfection. Most of these bad reviews are ridiculous/show little understanding or appreciation of structural racism.",4
"Challenging, Thoughtful Stories Told by Voices You Don't Always Hear",06/28/2017,FoxieJD,"After a year of listening to the Code Switch podcast, I find that the topics the team engages in are usually extremely thought-provoking, and challenge my own way of thinking, which I really value. I love the varied perspectives, and the way they promote critical thinking.",5
Issues I've never heard diss used elsewhere,06/28/2017,Skeshav,As a first generation Indian American this podcast has discussed issues I've never heard the media. Its been amazing to hear stories that relate to my culture and identity. You can tell the hosts and creators are trying their best. Sometimes they may make a mistake and in my book that's ok. At least they are trying their best and open to being told they messed up. (example: episode on tupac where they alienated some of their audience/ they tackled this head on) I've also enjoyed hearing the episodes that I don't relate to directly.,5
"Top-notch journalism, eye-opening social critique",06/30/2017,Kay ben-Avraham,"I can't get enough of Code Switch. As a white woman, I spent most of my life submerged in the myth of a post-racial America, and it's taken me far too long to awaken to the reality of so many of my fellow Americans. Resources like Code Switch have been absolutely invaluable in the journey of deeply listening, deeply seeing, and learning to mourn with those who mourn. I'm so grateful for their work and the high-quality material they produce. Thank you!!!",5
Judgmental,06/30/2017,Heidi8380,"I've listened to this podcast from the first episode and enjoy several other podcasts that focus on issues of diversity, race, gender, and generational differences.",1
Love it,07/01/2017,jayokayo,Terrific show. Well produced. Great hosts.,5
So Enjoyable!,07/02/2017,OrangeB123,Please keep these coming.,5
Helps me stay woke,07/03/2017,Sunnyfishmelonjelly,Love you guys. This is one of the best podcasts out there. Happy anniversary!!!!,5
Helps me talk about race,07/06/2017,DianaNeptune,"I'm white. (And more than that but still, white.) In the past I found it hard to talk about race. And I sometimes found it uncomfortable to talk to folks who were not my own race - all these elephants in the room. This podcast has helped me talk about race and reflect on complicated identities including my own and the contexts we live in, historically and day to day. It's also really well structured and voiced. The hosts ask great questions, and offer super solid reflections let it end the way it started: Complicated.",5
