Title,Date,User,Body,Rating 
News of the morning,09/13/2017,Hamlet from Reduced Shakepeare Radio Show,"I enjoy starting my morning with Up First. It's a quick, easy start to the news in conversational style of voices.",5
Short and sweet!,09/13/2017,abbiiiiiiiiii,Love this daily news podcast!,5
Great job,09/13/2017,Volavi,Really outlines the current important items of day. Love it.,5
Quick review of the news,09/13/2017,AriadnaAridnaB,I love the show! It's an excellent way to get a quick rundown of what is happening through the day. I get up with Up First and I normally complement it with other podcasts if I want to hear more about a particular subject in depth. Love the energy and the fact that it abstains from speculation or unnecessary commentary. Highly recommend.,5
Perfect for Commuting,09/13/2017,RMore1,I listen to this every morning on my way to work. Exactly what I needed.,5
Decent,09/13/2017,Daniaml512,Pretty good but I think they could do a better job hitting more subjects briefly.,4
Not depressing,09/13/2017,YamaDiallo,I can and do listen daily to this podcast without feeling the need to jump off a cliff at the end. Remarkably upbeat and multi-sided.,5
Awesome,09/13/2017,MuBear!,Keeps me up to date and aware of the events happening around me.,5
Quick and easy,09/13/2017,Carly_Carly_Carly_Carly,Keeps you in the know in under 12-minutes. I listen every morning.,5
Morning Drive Rotation,09/14/2017,Amar Kelkar,A strong 10-minute morning drive podcast to catch up.,4
Part of my morning routine,09/14/2017,aikon66,"As someone who grew up in a BBC broadcasting family, I appreciate good radio and content. I have become a rather obsessed podcast collector. Up first as well as the Daily form the New York times has become part of my daily routine. One is not better than the other and each has its own flavor. Combined they give me a broad view of the past day as well as some long form'ish reporting. I support great journalism and NPR....",5
Quick and concise but Trump news gets precedence,09/14/2017,KS4640,"I have been enjoying this podcast for a while now and greatly appreciate the concise synopsis of the days news. Unfortunately, it's upsetting at times how any news of Trumps daily ridiculousness gets all the attention. Yesterday there was a deadly shooting at a high school in Washington that was never mentioned on the show, instead they went over details of yet another one of Trumps dinners. I'll stick around hoping for more balance in the future.",4
I never write a review but...,09/14/2017,DOtheDew81,"People are going to listen to whatever they want to listen to so whoever reads this, please do not think I am advertising. I want to live in a world of free-thinkers that are willing to hear all sides of an arguement. Which means each person gets to choose where they get their news, what shows they watch, the people they associate with, etc. So with that in mind this message is more for the producers of this show.",5
Short but Informative,09/14/2017,ColorStoryFun,This great podcast offers a quick run down on the headlines of the day. I listen to this podcast every morning along with NYT's The Daily. In combination I feel I get a great grasp of current events for the day.,5
A Cup of Joe and Up First,09/14/2017,Megan Wix,"Each and everyday, I wake up to Up First. As just a 12 minute podcast, it is the perfect amount of time to get me caught up on the news and ready for the day. I listen while I take a shower and get dressed! They do a great job quickly summarizing the important topics of the day and not lingering too long on one particular story. Thanks for all the work you do, Up First Team! I highly recommend this podcast to anyone with just a little time and a news addicition!",5
Great way to stay connected,09/06/2017,Bangkok Lauren,"I recently moved abroad and up first has been a great way to stay connected with what's going on back at home. I have to admit, I feel a little proud of myself when my friends and family try to fill me in on the ""news from home"" and I'm already one step ahead of them. :-)",5
Great podcast to start your day,09/06/2017,Kareney79,I look forward to this every morning.,5
Mostly Great,09/06/2017,schinji,"For the time of listening, a good way of keeping up with the biggest issues of the day. However, some odd choices on variety and comprehensiveness keep this from perfection. Will continue listening.",4
NPR,09/06/2017,JackMiles,"Meh...
Not impressed.",1
Great day starter‼️,09/06/2017,Pokyu,Perfect way to start the day running!,5
Just the highlights,09/07/2017,TammiSmash,"Covers what you need to know for the day, without the commentary.",5
Good for a quick update,09/07/2017,ar3211,"Upfirst provides a quick update on the daily news with a appropriate balance of analysis. At times the hosts can hold a casual tone when reporting which is something I don't appreciate in a news outlet. But overall it does the job, keeps you knowledgeable with important news information.",4
Axe Mary Louise Kelley,09/07/2017,Sigmafunlawbro,"Mary Louise Kelley sounds like she has egg yolk dangling from her vocal chords. She is obnoxious and her political views are not well veiled. The podcast is great and the stories are very well done. I listen to it every morning. But seriously, Kelley needs to go; her voice is taxing on the ears.",4
Great way to start the day!,09/08/2017,AssociatorExtraordinaire,"As someone who struggles to keep up with news this podcast is a godsend. I like the succinctness of it and that it marries podcast format with NPR news. Listening to NPR all day isn't something I can do, but this is extremely helpful to not totally live under a rock.",5
Not enough,09/08/2017,thebridgecfc,A thousand people could die in Bahrain and this podcast would only brief you on Donald Trump,2
Great way to start your day!,09/08/2017,Ho98op98,15 minutes that will keep you up to date on the big news of the day.,5
A great way to start the day,09/08/2017,EP Prime,"This show is a great, short starter for your news of the day.",5
Love It!,09/08/2017,Shh it's a secret,I listen every morning.,5
Great way to start the day,09/08/2017,Radishcake,I love this one guys. It helps get me started in the AM.,5
Awesome,09/08/2017,rocky1989,This is a great way to wake up,5
Best of the Best,09/08/2017,DEGreaves,"Top 5 favorite podcasts (and I consume a lot of podcasts). Solid daily coverage, short, upbeat and professional. Exactly what I want.",5
"If I don't wake to this podcast, I don't want to wake up!",09/08/2017,Sea monster 3,I wake at 5 a.m. Central so I can hear this podcast which is posted at 6 a.m. Eastern. It primes my day by informing me as to what has happened while I was sleeping and what is yet to come. I now need it as much as my morning cups of coffee. Keep it up and consider expanding to include weekends.,5
