Title,Date,User,Body,Rating 
"Fun, friendly, and informative",09/03/2016,Haxdddfhhuvv,I haven't really enjoyed listening to political news until this podcast. I would definitely recommend it!,5
Enjoyable,09/03/2016,vDuncan1,I enjoy this podcast. That is all.,5
All in one politics,09/03/2016,Bnocd33,"Great podcast to review all of politics, especially historical perspectives, and Beyoncé",5
Great,09/03/2016,Jessielaine86,This is my favorite podcast!,5
"Great coverage, great personalities",09/03/2016,SRosenman,One of the best political podcasts going--sharp young NPRers dissecting what's going on during the campaign. A pleasure to listen to.,5
I LOVE Sam Sanders,09/03/2016,Mwaite08,"I love Sam Sanders and the rest of the crew that put together the NPR Politics Podcast! The weekly approximately 45 minutes podcast covers all things politics in a down to earth, easy to understand, relatable, and witty way. I look forward to hearing these amazingly journalists' take on all the major political news stories. You don't feel like you are listening to the news more like you are listening to a group of smart friends discuss the world of politics. They all clearly have a passion for journalism and politics. Bravo!",5
5 stars for Domenico,08/26/2016,20sCentrist,"5 star rating for Domenico, thank you for never sugar coating American politics. Also, 5 stars for this podcast in general, it contains unbiased updates on political events.",5
Great!,08/26/2016,Sukalski A,I love these ladies and gentlemen!,5
Mostly annoying banter,08/26/2016,EleanorH,"At least Ron Elving is on the show. Besides him the yucking it up style is so annoying. I think mature minded people are interested in politics, can your show please reflect that maturity?",2
Highlight of my week,08/26/2016,Bigsquid66,This podcast is the highlight of my week. Relatively balanced news coverage,5
Domenico Montanaro,08/26/2016,Hdebufbeubdwnuuwndunwd,10/10,5
The best political podcast in history!,08/27/2016,ProsperosMirror,"HEY Y'ALL! I love this show! I eagerly wait all week for my weekly Roundup, and love when I get surprise episodes during the week I often listen to this on the NPR One app as well as download the podcast to my phone for off-line listening.",5
"A wonderfully entertaining, informative podcast",08/27/2016,Annalog1,This is one of my go-to podcasts for keeping up with and learning about current events and politics.,5
Charming and smart,08/27/2016,BobPhillywize,"I really enjoy getting my punditry from this easy and accessible group of bright young reporters. And Elving. Elving's alright, guys.",5
"Very informative, insightful",08/27/2016,Mustafar,I listen to this every time there's an update. It is very informative and often insightful. I enjoy the perspectives of the contributors. Highly recommended.,5
Insightful,08/27/2016,FarSuperior,Helps make sense of this insane world we leave in.,5
One of the best,08/28/2016,Funguy180,This is by far one of my favorite podcasts. It is extremely informative and entertaining. I can't say enough positive things about this podcast. Just listen to it and you'll understand.,5
Overall,08/28/2016,Lindavey,"I always enjoy this podcast. Some of the harsh reviewers must not listen to tv coverage of this campaign. The insights I hear from the NPR Politics team are often obvious, but so are the candidates. I enjoy the bantering and camaraderie. This is the one podcast I always listen to.",5
Great Podcast,08/28/2016,millionaurefor,Really spectacular podcast that really keeps me in touch with what is happening.,5
Entertaining and informative,08/28/2016,Wildcat3514,I recently discovered this podcast through NPR One and am really enjoying it. Fun tone while covering serious subjects.,4
Hillary can do no wrong.,08/28/2016,selnychef,"Unfortunately this group of commentators are hell bent on kissing HRC's butt. Granted, Trumps a train wreck, but a Hillary has a walkin closet full of skeletons.",1
Love this Podcast!,08/29/2016,TJGoldwing,"I love this podcast! I generally do not enjoy politics and find it difficult to stay focused when watching television news or reading about politics. This podcast keeps me entertained and makes it all interesting for me. I have talked about this podcast so much that my political junkie husband has even started listening to it. Thank you, NPR!",5
Snarky and low on information,08/29/2016,ProfSpice,"I listend to this for a couple of months, with decreasing enjoyment. Mostly an oportunity for some of the reporters to give their opinions - spoiler alert, they hate Trump and dislike Clinton. How about telling me something I don't know? I too miss Ron Elving and Ken Rudin's discussions, from which I did usually learn something.",2
continuing to listen but. . .,08/29/2016,jlindley02,Some shows better than others. Would be good to stop the giggling and cuteness.,3
Terrific counterpoint to on-air coverage,08/29/2016,Iggy's Little Friend,"This seems almost cathartic in delivery. Serious reporters discussing political campaigns and topics in an informal way. As a serious (wife would say pathologically) election year news junkie, I've completely fallen for this round table format for discussing issues and candidates, especially since they're not constrained to a 2-3 minute summary. It's like an interesting discussion between well-read wonks at a dinner party, which is probably why you can almost hear the relief in their voices as they get outside the spin zone.",5
